ID,TARGET
35636,0.0
35639,0.06
35640,0.0
35642,0.26
35644,0.0
35645,0.0
35647,0.05
35648,0.0
35653,0.0
35659,0.0
35662,0.0
35665,0.04
35667,0.1
35670,0.0
35671,0.0
35673,0.01
35674,0.026852895820350723
35675,0.0
35677,0.01
35679,0.02
35681,0.0
35684,0.1
35685,0.0
35687,0.03
35688,0.0
35690,0.0
35691,0.026852895820350723
35698,0.06
35700,0.1
35701,0.0
35702,0.02
35703,0.0
35704,0.0
35705,0.0
35707,0.07
35710,0.02
35712,0.0
35715,0.0
35720,0.07400000000000001
35722,0.17
35723,0.0
35724,0.0
35726,0.1
35727,0.03
35728,0.0
35734,0.02
35738,0.0
35740,0.06
35741,0.0
35743,0.0
35744,0.0
35745,0.03
35746,0.0
35749,0.06
35750,0.0
35751,0.01
35753,0.01
35754,0.0
35756,0.09
35758,0.05
35760,0.0
35764,0.0
35765,0.02
35772,0.05
35774,0.0
35775,0.03
35776,0.0
35778,0.03
35779,0.05
35780,0.0
35781,0.0
35782,0.0
35785,0.01
35788,0.0
35790,0.02
35791,0.0
35795,0.04
35797,0.48
35800,0.0
35801,0.01
35803,0.0
35804,0.04
35805,0.1
35806,0.0
35809,0.02
35811,0.0
35812,0.0
35813,0.01
35814,0.01
35818,0.0
35819,0.024467795459348657
35822,0.02
35826,0.0
35829,0.0
35830,0.17207075353815082
35832,0.02
35837,0.06
35838,0.0
35839,0.0
35840,0.0
35842,0.02
35843,0.0
35846,0.0
35847,0.0
35848,0.06
35851,0.0
35852,0.0
35855,0.16303936737023958
35859,0.01
35860,0.02
35864,0.03
35865,0.02
35867,0.0
35868,0.01
35869,0.0
35870,0.06
35871,0.01
35873,0.0
35875,0.0
35876,0.03
35877,0.0
35878,0.14
35884,0.01
35888,0.05
35891,0.01
35892,0.0
35895,0.02
35896,0.01
35900,0.02
35902,0.0
35903,0.02
35909,0.02
35910,0.04
35914,0.07904761904761905
35915,0.0
35916,0.0
35918,0.0
35919,0.0
35920,0.0
35924,0.04
35928,0.01
35929,0.03
35930,0.0
35932,0.01
35935,0.01
35938,0.0
35939,0.05
35941,0.03
35942,0.0
35943,0.03
35944,0.0
35945,0.01809188327607203
35946,0.02
35947,0.0
35948,0.09
35953,0.0
35954,0.11
35957,0.0
35958,0.0
35962,0.0
35963,0.0
35964,0.0
35966,0.0
35968,0.16
35969,0.0
35970,0.03
35975,0.03
35976,0.03
35978,0.07
35980,0.1
35981,0.0
35982,0.0
35985,0.0
35986,0.0
35987,0.15
35988,0.02
35989,0.0
35994,0.0
36000,0.0
36001,0.01
36002,0.0
36004,0.02
36007,0.1
36008,0.01
36009,0.03
36012,0.0
36014,0.03
36017,0.05
36023,0.02
36024,0.0
36026,0.024467795459348657
36028,0.024467795459348657
36030,0.02
36031,0.0
36032,0.0
36035,0.04
36039,0.0
36040,0.0
36041,0.0
36042,0.22
36043,0.01
36044,0.06
36045,0.0
36048,0.0
36050,0.0
36052,0.48
36053,0.0
36054,0.01
36056,0.04
36058,0.08
36060,0.03
36061,0.01
36063,0.0
36064,0.03
36067,0.24
36071,0.01
36076,0.0
36077,0.0
36079,0.0
36081,0.0
36082,0.01
36083,0.02
36084,0.0
36087,0.04
36088,0.10333333333333333
36094,0.0
36095,0.21
36097,0.03
36098,0.01
36101,0.02
36103,0.29
36105,0.22190444724703362
36106,0.01
36108,0.01
36109,0.0
36110,0.0
36112,0.01
36115,0.0
36117,0.0
36118,0.01
36119,0.0
36120,0.0
36122,0.04
36123,0.01
36125,0.0
36127,0.0
36128,0.01
36129,0.0
36130,0.0
36131,0.0
36133,0.01
36134,0.02
36138,0.01
36141,0.0
36142,0.0
36144,0.05
36145,0.02
36146,0.01
36149,0.22
36150,0.0
36153,0.0
36156,0.1
36157,0.03
36158,0.0
36160,0.01
36165,0.0
36166,0.0
36168,0.0
36170,0.0
36174,0.0
36177,0.2
36181,0.04
36182,0.01
36185,0.01
36187,0.0
36194,0.08
36196,0.0
36198,0.0
36201,0.0
36203,0.0
36204,0.0
36206,0.0
36208,0.0
36210,0.11
36213,0.32
36216,0.03
36217,0.0
36219,0.0
36222,0.0
36223,0.01
36224,0.0
36225,0.01
36227,0.1
36229,0.0
36230,0.01
36231,0.024467795459348657
36232,0.0
36237,0.006666666666666666
36240,0.01
36241,0.0
36250,0.01
36255,0.03
36256,0.0
36257,0.0
36260,0.04
36262,0.024467795459348657
36263,0.0
36267,0.02
36271,0.02
36273,0.0
36276,0.14
36277,0.04
36278,0.01
36279,0.0
36283,0.01
36285,0.52
36289,0.04
36290,0.03
36293,0.0
36294,0.0
36295,0.0
36296,0.0
36297,0.0
36299,0.0
36301,0.05
36303,0.0
36304,0.16
36305,0.02
36306,0.0
36309,0.0
36310,0.01
36314,0.02
36315,0.01
36317,0.0
36321,0.0
36322,0.0
36324,0.0
36325,0.0
36326,0.01
36327,0.0
36331,0.0
36333,0.02
36334,0.024467795459348657
36336,0.27
36338,0.13
36339,0.0
36340,0.0
36341,0.0
36342,0.02
36343,0.0
36346,0.0
36348,0.08
36349,0.0
36351,0.56
36354,0.0
36355,0.0
36358,0.12
36361,0.0
36362,0.01
36363,0.0
36365,0.024467795459348657
36367,0.02
36368,0.24
36369,0.0
36370,0.0
36371,0.03
36376,0.0
36379,0.14
36381,0.21805923150378262
36382,0.02
36383,0.01
36384,0.11
36387,0.0
36389,0.0
36395,0.035333333333333335
36396,0.1
36397,0.0
36405,0.03
36406,0.0
36408,0.39
36409,0.0
36412,0.0
36414,0.04
36415,0.01
36416,0.0
36417,0.02
36419,0.0
36420,0.01
36421,0.0
36424,0.03
36426,0.01
36427,0.005
36428,0.0
36429,0.0
36431,0.09
36433,0.0
36434,0.14
36438,0.04
36439,0.0
36440,0.01
36443,0.01
36445,0.0
36449,0.0
36450,0.0
36453,0.03
36455,0.0
36456,0.01
36457,0.0
36459,0.0
36460,0.0
36461,0.0
36463,0.16
36464,0.04162343883371418
36466,0.0
36470,0.08
36471,0.01
36472,0.0
36479,0.0
36480,0.0
36481,0.02
36482,0.0
36486,0.0
36487,0.0
36488,0.2793741796085054
36491,0.09
36492,0.04
36494,0.11
36496,0.0
36497,0.01
36498,0.05
36501,0.05
36503,0.0
36504,0.0
36505,0.0
36507,0.43
36509,0.06
36511,0.04
36515,0.02
36517,0.0
36519,0.0
36520,0.02
36521,0.0
36523,0.48
36524,0.0
36525,0.01
36528,0.0
36529,0.05
36533,0.02
36534,0.03
36535,0.01
36538,0.0
36540,0.0
36541,0.0
36542,0.0
36545,0.0
36546,0.0
36553,0.01
36554,0.0
36555,0.01809188327607203
36557,0.03
36559,0.0
36561,0.0
36562,0.0
36565,0.02
36566,0.0
36567,0.01
36568,0.0
36570,0.0
36571,0.0
36572,0.0
36574,0.05
36575,0.11
36577,0.01
36581,0.0
36582,0.0
36584,0.0
36585,0.0
36587,0.0
36588,0.026852895820350723
36590,0.0
36591,0.01
36592,0.01
36594,0.0
36596,0.01
36597,0.0
36598,0.0
36600,0.03
36602,0.01
36604,0.0
36605,0.0225
36608,0.02
36610,0.0
36611,0.0
36614,0.12
36617,0.05
36620,0.01
36623,0.03
36625,0.0
36627,0.0
36628,0.02
36632,0.0
36636,0.0
36637,0.01
36638,0.0
36640,0.04
36642,0.0
36645,0.0
36648,0.02
36650,0.0
36651,0.02
36652,0.0
36654,0.04
36657,0.01
36658,0.0
36660,0.08
36663,0.01
36667,0.0
36669,0.0
36670,0.0
36671,0.0
36672,0.01
36673,0.0
36675,0.0
36677,0.0
36679,0.30120634920634914
36681,0.01
36685,0.06
36688,0.0
36689,0.0
36690,0.0
36692,0.0
36694,0.0
36698,0.0
36700,0.0
36701,0.01
36702,0.01
36703,0.01
36705,0.1
36706,0.0
36707,0.0
36709,0.0
36713,0.0
36714,0.0
36716,0.0
36717,0.03
36720,0.0
36722,0.06
36723,0.01
36726,0.0
36728,0.0
36731,0.0
36732,0.02
36733,0.0
36734,0.01
36736,0.03
36737,0.04
36738,0.02
36739,0.0
36740,0.0
36744,0.0
36746,0.12
36747,0.0
36749,0.04
36750,0.0
36751,0.12
36752,0.01
36753,0.0
36760,0.08
36761,0.0
36762,0.2793741796085054
36764,0.0
36765,0.0
36769,0.0
36770,0.0
36773,0.11
36774,0.16
36775,0.0
36777,0.02
36778,0.0
36779,0.0
36786,0.01
36787,0.0
36789,0.0
36791,0.11
36792,0.02
36793,0.0
36798,0.01
36800,0.21805923150378262
36801,0.02
36804,0.0
36805,0.0
36807,0.0
36808,0.0
36811,0.05
36814,0.08
36816,0.06392825464005455
36819,0.0
36821,0.0
36822,0.0
36823,0.0
36827,0.0
36829,0.05
36835,0.0
36837,0.22
36838,0.0
36840,0.01
36841,0.21
36848,0.0
36850,0.0
36855,0.02
36858,0.0
36860,0.0
36861,0.01
36865,0.01
36866,0.12
36867,0.02
36869,0.0
36870,0.0
36872,0.07
36874,0.0020057054286007226
36876,0.02
36880,0.0
36881,0.0
36882,0.13
36883,0.026852895820350723
36885,0.01
36886,0.0
36887,0.0
36889,0.01
36891,0.0
36892,0.15
36893,0.0
36895,0.0
36896,0.01
36900,0.01
36901,0.0
36903,0.0
36904,0.0
36905,0.0
36906,0.0
36907,0.05
36909,0.0
36910,0.0
36912,0.0
36914,0.09
36915,0.0
36916,0.04
36917,0.02
36925,0.06
36926,0.0
36927,0.03
36928,0.0
36929,0.0
36930,0.01
36936,0.04162343883371418
36938,0.0
36939,0.0
36940,0.02
36942,0.0
36943,0.0
36944,0.0
36947,0.0
36948,0.01
36951,0.15
36954,0.0
36956,0.01
36957,0.0
36959,0.0
36962,0.0
36965,0.0
36968,0.014897821157448487
36970,0.06
36972,0.0
36973,0.0
36974,0.0
36975,0.0
36976,0.0
36977,0.03
36981,0.06
36988,0.0
36989,0.04
36990,0.0
36995,0.0
36996,0.0
36998,0.0
37001,0.0
37003,0.01
37005,0.04
37008,0.0
37009,0.37
37013,0.08
37014,0.0
37015,0.06
37016,0.0
37020,0.0
37021,0.0
37022,0.0
37024,0.0
37027,0.0
37028,0.26
37030,0.09
37031,0.05
37032,0.0
37034,0.02
37035,0.01
37038,0.08
37040,0.0
37043,0.04
37044,0.09
37045,0.01
37046,0.01
37048,0.02
37049,0.0
37050,0.024467795459348657
37051,0.09651603556947468
37054,0.0
37055,0.0
37056,0.06
37058,0.0
37059,0.02
37061,0.1148667692550825
37062,0.0
37064,0.0
37065,0.0
37066,0.06
37067,0.02
37069,0.16128203310563982
37073,0.58
37077,0.0
37078,0.0
37079,0.0
37081,0.05
37082,0.0
37083,0.01
37085,0.04
37086,0.0
37088,0.024467795459348657
37092,0.0
37094,0.0
37095,0.0
37098,0.02
37099,0.0
37103,0.0
37104,0.06
37105,0.0
37106,0.01
37109,0.01
37112,0.006666666666666666
37113,0.024467795459348657
37115,0.01
37116,0.0
37118,0.01
37122,0.05
37124,0.0
37126,0.0
37127,0.03
37129,0.0
37133,0.08
37136,0.0
37139,0.0
37140,0.0
37142,0.0
37143,0.0
37144,0.01
37146,0.0
37148,0.0
37151,0.0
37153,0.06
37154,0.03
37158,0.0
37159,0.0
37161,0.04162343883371418
37165,0.0
37168,0.0
37169,0.0
37173,0.02
37175,0.0
37177,0.0
37180,0.0
37182,0.0
37183,0.13
37185,0.01
37188,0.01
37191,0.17
37192,0.02
37193,0.0
37194,0.0
37197,0.0
37198,0.02
37199,0.15
37200,0.67
37202,0.03
37204,0.02
37205,0.0
37206,0.0
37207,0.04
37215,0.01
37216,0.0
37217,0.05
37218,0.03
37219,0.02
37220,0.22
37221,0.33
37222,0.09
37224,0.03
37227,0.0
37229,0.0
37230,0.0
37231,0.02
37232,0.0
37235,0.0
37236,0.0
37237,0.07
37238,0.01
37239,0.01
37240,0.33586136086136087
37245,0.0
37246,0.07
37251,0.0
37252,0.08
37253,0.65
37254,0.0
37255,0.0
37256,0.0
37261,0.12
37265,0.0
37268,0.0
37270,0.02
37273,0.02
37276,0.01
37280,0.0
37285,0.004777777777777778
37286,0.0
37289,0.0
37294,0.0
37295,0.01
37296,0.09
37297,0.03
37298,0.0
37299,0.0
37303,0.0
37305,0.0
37306,0.0
37309,0.02
37310,0.0
37312,0.02
37313,0.0
37314,0.04
37315,0.12
37317,0.01
37318,0.08
37323,0.03
37325,0.0
37327,0.0
37328,0.04
37335,0.0
37339,0.08
37344,0.0
37347,0.0
37348,0.01
37349,0.0
37351,0.0
37352,0.0
37353,0.0
37354,0.0
37355,0.0
37356,0.04
37358,0.03
37359,0.0
37360,0.0
37363,0.01
37366,0.019295819376701728
37368,0.0
37371,0.04
37372,0.01
37374,0.0
37375,0.0
37376,0.12
37377,0.0
37378,0.0
37383,0.0
37384,0.3379921701105911
37387,0.0
37391,0.1
37392,0.0
37396,0.0
37398,0.0
37399,0.05
37400,0.0
37401,0.0
37402,0.0
37404,0.05
37406,0.0
37407,0.07
37408,0.0
37409,0.0
37410,0.0
37411,0.17
37413,0.01
37417,0.03
37423,0.0
37424,0.0
37425,0.05
37428,0.0
37432,0.04149295101553166
37440,0.13
37442,0.06
37443,0.0
37445,0.01
37446,0.0
37447,0.06
37450,0.08
37451,0.0
37458,0.01
37459,0.0
37460,0.03
37463,0.0
37465,0.0
37467,0.026852895820350723
37469,0.0
37472,0.0
37474,0.13
37475,0.47
37476,0.04
37481,0.09
37485,0.0
37487,0.06
37489,0.0
37490,0.025245764742503875
37491,0.04
37492,0.01
37495,0.01
37497,0.24
37500,0.0
37502,0.04
37503,0.0
37504,0.0
37505,0.0
37506,0.12
37508,0.12
37513,0.0
37514,0.0
37515,0.0
37516,0.05
37520,0.0
37532,0.19
37533,0.03
37534,0.0
37539,0.0
37540,0.0
37541,0.0
37542,0.48
37543,0.65
37545,0.03
37546,0.0
37548,0.0
37550,0.0
37551,0.0
37552,0.01
37553,0.0
37555,0.01
37557,0.0
37558,0.05
37560,0.03
37563,0.0
37565,0.79
37567,0.0
37568,0.01
37572,0.0
37573,0.02
37574,0.02
37575,0.0
37577,0.0
37579,0.0
37580,0.0
37582,0.01
37584,0.01
37586,0.0
37588,0.0
37589,0.05
37591,0.0
37593,0.03
37594,0.0
37595,0.01
37596,0.0
37600,0.04
37601,0.06
37602,0.12
37604,0.05
37605,0.07
37607,0.0
37610,0.01
37611,0.062086441151447805
37614,0.0
37615,0.0
37617,0.01
37618,0.0
37622,0.02
37623,0.03
37624,0.0
37625,0.0
37626,0.05
37632,0.03
37633,0.0
37634,0.04
37635,0.0
37636,0.01
37637,0.0
37640,0.01
37643,0.06
37645,0.01
37647,0.04
37648,0.09
37650,0.0
37652,0.01
37655,0.03
37658,0.03
37661,0.02
37669,0.57
37670,0.04
37671,0.01
37672,0.03
37677,0.0
37678,0.0
37679,0.01
37682,0.02
37683,0.0
37684,0.0
37686,0.0
37688,0.01
37693,0.0
37694,0.0
37695,0.0
37697,0.0
37698,0.05
37701,0.0
37702,0.0
37703,0.03
37705,0.0
37706,0.01
37709,0.04
37711,0.15
37712,0.11
37713,0.02
37715,0.0
37716,0.0
37717,0.0
37718,0.12
37719,0.01
37720,0.02
37722,0.0
37723,0.01
37727,0.44
37728,0.58
37729,0.02
37733,0.05
37739,0.0
37744,0.05
37745,0.0
37748,0.04
37753,0.01
37754,0.0
37759,0.01
37761,0.0
37762,0.07
37763,0.01
37764,0.0
37770,0.0
37772,0.0
37773,0.0
37775,0.1733333333333333
37777,0.0
37780,0.0
37781,0.0
37782,0.0
37783,0.06
37784,0.0
37787,0.0
37788,0.02
37789,0.0
37792,0.0
37793,0.0
37794,0.0
37795,0.02
37797,0.0
37798,0.0
37800,0.01
37801,0.0
37803,0.03
37804,0.0
37807,0.04
37808,0.04
37812,0.0
37814,0.0
37815,0.0
37817,0.02
37819,0.0
37822,0.01
37823,0.04162343883371418
37825,0.02
37826,0.0
37833,0.0
37834,0.03
37835,0.0
37836,0.03
37839,0.02
37840,0.01
37841,0.11
37846,0.0
37850,0.0
37854,0.0
37856,0.0
37857,0.0
37859,0.05
37860,0.3
37861,0.01
37862,0.01
37863,0.0
37872,0.0
37873,0.01
37876,0.04
37882,0.02
37883,0.0
37886,0.07
37888,0.0
37889,0.04
37891,0.0
37892,0.01
37893,0.0
37894,0.0
37895,0.0
37897,0.0
37900,0.01
37901,0.0
37902,0.0
37904,0.01
37905,0.02
37907,0.0
37909,0.1148667692550825
37913,0.01
37914,0.0
37916,0.0
37919,0.21
37921,0.0
37922,0.0
37923,0.03
37928,0.56
37929,0.04
37931,0.08
37933,0.02
37934,0.0
37935,0.16
37936,0.02
37937,0.13
37940,0.0
37942,0.0
37943,0.01
37944,0.01
37945,0.0
37946,0.0
37948,0.01
37949,0.01
37950,0.03
37956,0.0
37957,0.07
37958,0.01
37959,0.0
37961,0.02
37963,0.02
37964,0.0
37965,0.07
37966,0.06
37967,0.0
37969,0.0
37971,0.01
37972,0.02
37974,0.0
37977,0.14
37978,0.08
37979,0.0
37981,0.04
37982,0.05
37986,0.0
37987,0.0
37988,0.0
37989,0.01
37991,0.09
37992,0.0
37994,0.0
37995,0.0
37996,0.007227272727272726
37997,0.01
37998,0.0
37999,0.0
38000,0.01
38001,0.0
38003,0.02
38005,0.11
38006,0.02
38009,0.0
38011,0.0
38012,0.0
38013,0.13
38014,0.0
38015,0.024467795459348657
38020,0.14
38021,0.0
38022,0.0
38023,0.06
38024,0.0
38025,0.0
38027,0.0
38028,0.0
38029,0.0
38030,0.026293233082706768
38031,0.0
38034,0.08
38036,0.0
38037,0.315
38039,0.0
38040,0.06
38041,0.02
38043,0.0
38045,0.0
38046,0.35
38050,0.0
38051,0.01
38053,0.0
38054,0.01
38056,0.0
38060,0.02
38064,0.0
38067,0.11
38068,0.42
38075,0.08
38080,0.07
38081,0.0
38083,0.0
38084,0.03
38086,0.02
38088,0.0
38090,0.01
38091,0.0
38092,0.06
38093,0.1347561883681653
38094,0.01
38095,0.0
38096,0.15
38097,0.0
38098,0.0
38099,0.0
38110,0.01
38113,0.0
38114,0.0
38115,0.02
38116,0.09
38117,0.0
38119,0.01
38120,0.0
38122,0.21
38123,0.03
38125,0.01
38128,0.0
38131,0.6027425074925076
38132,0.06
38134,0.01
38136,0.0
38138,0.02333333333333333
38139,0.01
38141,0.22
38142,0.0
38143,0.0
38145,0.05
38148,0.0
38152,0.0
38153,0.02
38156,0.0
38159,0.0
38160,0.01
38161,0.01
38162,0.07
38164,0.24
38166,0.0
38167,0.01
38170,0.0
38171,0.01
38174,0.024467795459348657
38175,0.12
38176,0.0
38178,0.0
38180,0.05
38184,0.05
38186,0.0
38188,0.0
38189,0.0
38190,0.0
38191,0.0
38192,0.0
38195,0.02
38197,0.0
38198,0.04
38203,0.04
38204,0.01
38205,0.02
38206,0.01
38207,0.05
38208,0.04
38209,0.0
38210,0.0
38212,0.01
38215,0.01
38217,0.0
38220,0.0
38225,0.05
38226,0.01
38227,0.01
38229,0.20075715725474713
38230,0.0
38231,0.0
38232,0.0
38233,0.0
38234,0.0
38235,0.01
38238,0.0
38239,0.006500000000000001
38242,0.0
38243,0.16
38244,0.03
38247,0.04
38249,0.0
38252,0.0
38254,0.0
38266,0.03
38267,0.03
38268,0.1
38269,0.0
38271,0.06
38272,0.0
38273,0.06
38276,0.0
38278,0.07
38279,0.0
38280,0.03
38282,0.01
38283,0.0
38284,0.04
38285,0.04
38286,0.0
38288,0.04
38289,0.0
38290,0.02
38292,0.0
38296,0.03
38300,0.06116718800037549
38304,0.22
38305,0.0
38306,0.06027445238164715
38308,0.0
38312,0.04
38313,0.0
38314,0.0
38315,0.0
38316,0.0
38317,0.0
38327,0.0
38329,0.0
38332,0.02
38334,0.0
38336,0.04
38337,0.0
38338,0.0
38340,0.01
38342,0.0
38348,0.3094629719008022
38349,0.03
38350,0.02
38351,0.0
38355,0.15
38358,0.15
38363,0.0
38364,0.04
38366,0.0
38367,0.0
38368,0.0
38370,0.0
38373,0.0
38374,0.11
38375,0.05
38378,0.15
38381,0.18
38384,0.01
38386,0.01
38387,0.01
38388,0.02
38391,0.02
38394,0.03
38395,0.0
38396,0.0
38399,0.02
38404,0.0
38409,0.07
38412,0.46
38414,0.08
38415,0.09651603556947468
38416,0.0
38417,0.01
38418,0.04
38420,0.76
38422,0.01
38427,0.21
38430,0.04
38432,0.0
38433,0.0
38435,0.01
38442,0.0
38443,0.01
38445,0.06
38446,0.12
38448,0.01
38449,0.04
38450,0.0
38455,0.26899171652861087
38462,0.03
38464,0.0
38466,0.03
38468,0.01
38469,0.0
38470,0.0
38472,0.01
38473,0.26
38475,0.0
38477,0.0
38478,0.68
38479,0.02
38484,0.08
38485,0.11
38486,0.0
38487,0.0
38488,0.0
38489,0.01
38490,0.05
38491,0.0
38492,0.12
38493,0.0
38497,0.02
38498,0.03
38500,0.01
38501,0.0
38502,0.01
38503,0.0
38506,0.01
38507,0.19000475936939298
38509,0.05
38510,0.05
38511,0.0
38513,0.01
38515,0.0
38521,0.0
38522,0.24
38525,0.0
38527,0.04
38528,0.02
38530,0.0
38531,0.01
38532,0.0
38533,0.0
38535,0.13
38537,0.0
38538,0.01
38539,0.0
38542,0.01
38543,0.0
38545,0.04
38546,0.0
38547,0.11
38549,0.0
38551,0.05
38555,0.01
38557,0.0
38558,0.01
38562,0.14277777777777778
38564,0.0
38565,0.0
38566,0.11
38567,0.0
38568,0.06
38569,0.04
38575,0.03
38577,0.01
38579,0.0
38581,0.0
38584,0.0
38587,0.0
38588,0.0
38592,0.02
38594,0.0
38596,0.0
38597,0.0
38598,0.0
38599,0.02
38605,0.06
38608,0.03
38609,0.08
38610,0.0075
38611,0.0
38612,0.01
38613,0.06
38614,0.02
38615,0.0
38616,0.02
38617,0.04
38620,0.02
38622,0.06
38623,0.0
38625,0.0
38626,0.0
38627,0.0
38628,0.01
38630,0.0
38631,0.0
38632,0.01
38633,0.0
38634,0.01
38635,0.0
38638,0.01
38639,0.03
38640,0.03
38641,0.0
38642,0.0
38643,0.0
38645,0.02
38650,0.03
38651,0.02
38652,0.01
38653,0.0
38654,0.01
38655,0.0
38656,0.0
38657,0.0
38660,0.0
38661,0.08
38663,0.0
38664,0.01
38666,0.0
38667,0.0
38668,0.0
38671,0.02
38672,0.03
38682,0.02
38683,0.02
38684,0.0
38686,0.18
38688,0.01
38689,0.0
38690,0.2
38694,0.01
38695,0.0
38696,0.0
38697,0.0
38698,0.0
38699,0.04
38701,0.0
38703,0.11707725504629522
38705,0.0
38710,0.3146499663906783
38711,0.01
38712,0.03
38714,0.0
38716,0.02
38719,0.03
38721,0.04
38722,0.0
38724,0.0
38725,0.03
38728,0.0
38729,0.0
38730,0.03
38731,0.0
38732,0.0
38733,0.0
38734,0.0
38738,0.0
38739,0.0
38740,0.21
38741,0.24135052722303754
38743,0.12
38744,0.0
38746,0.02
38747,0.0
38752,0.0
38754,0.0
38756,0.01
38758,0.0
38759,0.06
38760,0.46
38761,0.0
38762,0.02
38763,0.01
38765,0.0
38768,0.01
38769,0.11
38771,0.0
38773,0.0
38774,0.0
38776,0.0
38778,0.01
38782,0.0
38785,0.0
38787,0.0
38789,0.0
38792,0.0
38793,0.14
38794,0.02
38795,0.2375659471870364
38796,0.0
38801,0.0
38804,0.0
38805,0.02
38807,0.04
38808,0.0
38810,0.67
38811,0.0
38813,0.0
38814,0.0
38816,0.0
38817,0.01
38818,0.0
38819,0.0
38821,0.0
38823,0.05
38825,0.0
38827,0.03
38828,0.0
38829,0.0
38830,0.0
38832,0.03
38837,0.0
38841,0.024467795459348657
38842,0.01
38844,0.0
38845,0.0
38847,0.02
38850,0.04
38854,0.07
38856,0.0
38858,0.22
38859,0.05
38860,0.03
38861,0.0
38862,0.0
38865,0.02
38866,0.01
38867,0.03
38868,0.06
38872,0.0
38873,0.1
38877,0.02
38878,0.0
38880,0.0
38881,0.024467795459348657
38887,0.0
38888,0.09
38889,0.09
38890,0.0
38891,0.0
38898,0.01
38904,0.02
38905,0.0
38907,0.16
38910,0.0
38912,0.14
38913,0.0
38915,0.0
38916,0.0
38918,0.0
38921,0.0
38923,0.062086441151447805
38925,0.0
38927,0.07
38934,0.0
38936,0.0
38937,0.0
38939,0.0
38942,0.04
38943,0.0
38945,0.0
38946,0.01
38947,0.0
38948,0.0
38950,0.06
38951,0.0
38952,0.58
38955,0.0
38956,0.13
38957,0.0
38959,0.0
38962,0.05
38964,0.03
38965,0.03
38966,0.04
38969,0.2118174789788838
38970,0.33
38973,0.0
38975,0.0
38976,0.0
38977,0.01
38978,0.0
38980,0.02
38984,0.15
38985,0.02
38986,0.0
38989,0.0
38992,0.01
38995,0.03
38997,0.0
38998,0.0
38999,0.09
39003,0.05
39006,0.0
39009,0.08
39010,0.041868057052235404
39011,0.0
39013,0.11
39014,0.0
39017,0.13
39019,0.02
39024,0.18
39026,0.0
39031,0.08629396845844212
39036,0.0
39039,0.0
39040,0.01
39041,0.0
39045,0.0
39046,0.05
39048,0.0
39050,0.0
39051,0.0
39053,0.0
39056,0.04
39058,0.0
39059,0.0
39060,0.0
39061,0.024467795459348657
39064,0.55
39067,0.06
39069,0.03
39070,0.0
39072,0.0
39073,0.0
39075,0.0
39076,0.0
39078,0.03
39081,0.1
39087,0.09
39092,0.0
39094,0.0
39096,0.02
39097,0.01
39099,0.0
39101,0.0
39102,0.09
39103,0.0
39104,0.01
39105,0.08
39107,0.05
39108,0.21
39111,0.06
39112,0.0
39113,0.02
39114,0.0
39115,0.0
39116,0.08
39118,0.03
39119,0.0
39126,0.0
39127,0.01
39128,0.01
39129,0.14
39133,0.0
39135,0.04
39138,0.0
39141,0.15627681427443008
39149,0.03
39151,0.0
39152,0.06
39153,0.15
39154,0.08
39159,0.024467795459348657
39161,0.0
39163,0.0
39167,0.06
39171,0.11
39173,0.02
39177,0.09
39178,0.01
39179,0.01
39184,0.02
39187,0.04
39188,0.0
39189,0.01
39199,0.08
39201,0.0
39210,0.05
39212,0.03
39216,0.47
39217,0.0
39218,0.06
39219,0.0
39223,0.01
39225,0.0
39226,0.02
39228,0.28
39229,0.09
39230,0.02
39232,0.01
39233,0.0
39237,0.0
39239,0.02
39242,0.0
39243,0.0
39245,0.0
39247,0.01809188327607203
39248,0.0
39251,0.01
39254,0.53
39255,0.0
39257,0.15
39258,0.0
39260,0.0
39261,0.0
39262,0.08
39264,0.0
39269,0.08
39270,0.03
39272,0.01
39273,0.0
39274,0.0
39277,0.026852895820350723
39278,0.02
39279,0.01
39281,0.0
39283,0.0
39293,0.026852895820350723
39296,0.0
39299,0.0
39301,0.0
39305,0.51
39307,0.02
39308,0.04
39312,0.02
39316,0.09
39317,0.01
39318,0.04
39319,0.0
39323,0.0
39324,0.02
39325,0.0
39330,0.0
39331,0.0
39332,0.0
39335,0.0
39337,0.06
39338,0.01
39342,0.0
39344,0.01
39345,0.01
39347,0.18
39348,0.15
39349,0.05
39350,0.07
39351,0.03
39352,0.0
39353,0.0
39362,0.0
39363,0.03
39364,0.0
39366,0.0
39367,0.02
39370,0.34
39373,0.02
39376,0.04
39378,0.0
39379,0.26
39380,0.0
39381,0.0
39383,0.5
39384,0.0
39387,0.0
39389,0.0
39393,0.01
39395,0.11
39396,0.0
39398,0.0
39401,0.0
39404,0.01
39406,0.06
39408,0.01
39409,0.0
39411,0.062086441151447805
39415,0.03
39417,0.02
39420,0.0
39423,0.01
39424,0.13116017316017314
39426,0.0
39427,0.31
39431,0.01
39433,0.02
39435,0.08
39436,0.0
39437,0.04
39438,0.1
39442,0.12
39443,0.0
39444,0.0
39445,0.15627681427443008
39447,0.01
39451,0.01
39453,0.024467795459348657
39454,0.0
39457,0.0
39459,0.01
39460,0.12
39461,0.0
39462,0.0
39463,0.09
39464,0.0
39465,0.09651603556947468
39467,0.0
39471,0.17
39472,0.0
39474,0.0
39477,0.0
39481,0.0
